ID,Name,Description,CLTS_BIPA,CLTS_Name
ai_u0061u02D0u0069,aːi,,aːi,from_long_unrounded_open_front_to_unrounded_close_front_diphthong
ai_u0250u0069,ɐi,,ɐi,from_unrounded_near-open_central_to_unrounded_close_front_diphthong
au_u0061u02D0u0075,aːu,,aːu,from_long_unrounded_open_front_to_rounded_close_back_diphthong
au_u0250u0075,ɐu,,ɐu,from_unrounded_near-open_central_to_rounded_close_back_diphthong
oy_u0275u0079,ɵy,,ɵy,from_rounded_close-mid_central_to_rounded_close_front_diphthong
oi_u0254u02D0u0069,ɔːi,,ɔːi,from_long_rounded_open-mid_back_to_unrounded_close_front_diphthong
ui_u0075u02D0u0069,uːi,,uːi,from_long_rounded_close_back_to_unrounded_close_front_diphthong
iu_u0069u0075,iu,,iu,from_unrounded_close_front_to_rounded_close_back_diphthong
iu_u0069u02D0u0075,iːu,,iːu,from_long_unrounded_close_front_to_rounded_close_back_diphthong
j_u029Du031E,ʝ̞,,ʝ̞,lowered_voiced_palatal_fricative_consonant
ei_u0065u0069u032F,ei̯,,ei̯,from_unrounded_close-mid_front_to_non-syllabic_unrounded_close_front_diphthong
ai_u0061u0069u032F,ai̯,,ai̯,from_unrounded_open_front_to_non-syllabic_unrounded_close_front_diphthong
oi_u006Fu0069u032F,oi̯,,oi̯,from_rounded_close-mid_back_to_non-syllabic_unrounded_close_front_diphthong
ui_u0075u0069u032F,ui̯,,ui̯,from_rounded_close_back_to_non-syllabic_unrounded_close_front_diphthong
eu_u0065u0075u032F,eu̯,,eu̯,from_unrounded_close-mid_front_to_non-syllabic_rounded_close_back_diphthong
au_u0061u0075u032F,au̯,,au̯,from_unrounded_open_front_to_non-syllabic_rounded_close_back_diphthong
ou_u006Fu0075u032F,ou̯,,ou̯,from_rounded_close-mid_back_to_non-syllabic_rounded_close_back_diphthong
jai_u006Au0061u0069u032F,jai̯,,,
jau_u006Au0061u0075u032F,jau̯,,,
jeu_u006Au0065u0075u032F,jeu̯,,,
wei_u0077u0065u0069u032F,wei̯,,,
wai_u0077u0061u0069u032F,wai̯,,,
w_u0294u02B7,ʔʷ,,ʔʷ,labialized_voiceless_glottal_stop_consonant
j_u0294u02B2,ʔʲ,,ʔʲ,palatalized_voiceless_glottal_stop_consonant
d_u0257,ɗ,,ɗ,voiced_dental_implosive_consonant
hj_u0068u02B2,hʲ,,hʲ,palatalized_voiceless_glottal_fricative_consonant
_u0294u003A,ʔ:,,ʔː,long_voiceless_glottal_stop_consonant
w_u0294u02B7u02D0,ʔʷː,,ʔʷː,labialized_long_voiceless_glottal_stop_consonant
j_u0294u02B2u02D0,ʔʲː,,ʔʲː,palatalized_long_voiceless_glottal_stop_consonant
b_u0253u02D0,ɓː,,ɓː,long_voiced_bilabial_implosive_consonant
d_u0257u02D0,ɗː,,ɗː,long_voiced_dental_implosive_consonant
r_u027Eu02D0,ɾː,,ɾː,long_voiced_alveolar_tap_consonant
v_u0076u02D0,vː,,vː,long_voiced_labio-dental_fricative_consonant
hw_u0068u02B7u02D0,hʷː,,hʷː,labialized_long_voiceless_glottal_fricative_consonant
hj_u0068u02B2u02D0,hʲː,,hʲː,palatalized_long_voiceless_glottal_fricative_consonant
e_u0065u0303u02D0,ẽː,,ẽː,long_nasalized_unrounded_close-mid_front_vowel
o_u0254u0303,ɔ̃,,ɔ̃,nasalized_rounded_open-mid_back_vowel
o_u0254u0303u02D0,ɔ̃ː,,ɔ̃ː,long_nasalized_rounded_open-mid_back_vowel
u_u0075u0303u02D0,ũː,,ũː,long_nasalized_rounded_close_back_vowel
v_u028B,ʋ,,ʋ,voiced_labio-dental_approximant_consonant
ie_u0069u0065,ie,,ie,from_unrounded_close_front_to_unrounded_close-mid_front_diphthong
r_u0072u031D,r̝,,r̝,raised_voiced_alveolar_trill_consonant
eu_u025Bu0075,ɛu,,ɛu,from_unrounded_open-mid_front_to_rounded_close_back_diphthong
b_u0062u0325,b̥,,b̥,devoiced_voiced_bilabial_stop_consonant
d_u0064u0325,d̥,,d̥,devoiced_voiced_alveolar_stop_consonant
g_u0067u030A,g̊,,g̊,devoiced_voiced_velar_stop_consonant
m_u006Du02E4,mˤ,,mˤ,pharyngealized_voiced_bilabial_nasal_consonant
n_u006Eu02E4,nˤ,,nˤ,pharyngealized_voiced_alveolar_nasal_consonant
ng_u014Bu02E4,ŋˤ,,ŋˤ,pharyngealized_voiced_velar_nasal_consonant
oe_u0153u031E,œ̞,,œ̞,lowered_rounded_open-mid_front_vowel
oe_u0276,ɶ,,ɶ,rounded_open_front_vowel
o_u006Fu02D0u02E4,oːˤ,,oˤː,long_pharyngealized_rounded_close-mid_back_vowel
o_u0254u02D0u02E4,ɔːˤ,,ɔˤː,long_pharyngealized_rounded_open-mid_back_vowel
a_u0251u02D0u02E4,ɑːˤ,,ɑˤː,long_pharyngealized_unrounded_open_back_vowel
e_u0065u02D0u02E4,eːˤ,,eˤː,long_pharyngealized_unrounded_close-mid_front_vowel
ae_u00E6u02D0u02E4,æːˤ,,æˤː,long_pharyngealized_unrounded_near-open_front_vowel
i_u028Cu0069,ʌi,,ʌi,from_unrounded_open-mid_back_to_unrounded_close_front_diphthong
ei_u025Bu0069,ɛi,,ɛi,from_unrounded_open-mid_front_to_unrounded_close_front_diphthong
oi_u00F8u026A,øɪ,,øɪ,from_rounded_close-mid_front_to_unrounded_near-close_near-front_diphthong
ui_u0075u026A,uɪ,,uɪ,from_rounded_close_back_to_unrounded_near-close_near-front_diphthong
ae_u00E6u0303u02D0,æ̃ː,,æ̃ː,long_nasalized_unrounded_near-open_front_vowel
oe_u0153u0303u02D0,œ̃ː,,œ̃ː,long_nasalized_rounded_open-mid_front_vowel
a_u0251u0303u02D0,ɑ̃ː,,ɑ̃ː,long_nasalized_unrounded_open_back_vowel
i_u0069u0259,iə,,iə,from_unrounded_close_front_to_unrounded_mid_central_diphthong
y_u0079u0259,yə,,yə,from_rounded_close_front_to_unrounded_mid_central_diphthong
u_u0075u0259,uə,,uə,from_rounded_close_back_to_unrounded_mid_central_diphthong
u_u028Cu0075,ʌu,,ʌu,from_unrounded_open-mid_back_to_rounded_close_back_diphthong
kp_u006Bu0070,kp,,kp,voiceless_velar-and-bilabial_stop_consonant
gb_u0067u0062,gb,,gb,voiced_velar-and-bilabial_stop_consonant
j_u0284,ʄ,,ʄ,voiced_palatal_implosive_consonant
g_u0260,ɠ,,ɠ,voiced_velar_implosive_consonant
gb_u0260u0253,ɠɓ,,ɠɓ,voiced_velar-and-bilabial_implosive_consonant
nph_u004Eu0070u02B0,Npʰ,,,
nb_u004Eu0062,Nb,,,
nth_u004Eu0074u02B0,Ntʰ,,,
nd_u004Eu0064,Nd,,,
nkh_u004Eu006Bu02B0,Nkʰ,,,
ng_u004Eu0067,Ng,,,
ts_u0074u032Au0073u032A,t̪s̪,,ts̪,voiceless_dental_sibilant_affricate_consonant
tsh_u0074u032Au0073u032Au02B0,t̪s̪ʰ,,ts̪ʰ,aspirated_voiceless_dental_sibilant_affricate_consonant
dz_u0064u032Au007Au032A,d̪z̪,,dz̪,voiced_dental_sibilant_affricate_consonant
ntsh_u004Eu0074u032Au0073u032Au02B0,Nt̪s̪ʰ,,,
ndz_u004Eu0064u032Au007Au032A,Nd̪z̪,,,
ts_u0074u033Bu0073u033B,t̻s̻,,ts̻,voiceless_laminal_alveolar_sibilant_affricate_consonant
tsh_u0074u033Bu0073u033Bu02B0,t̻s̻ʰ,,ts̻ʰ,aspirated_voiceless_laminal_alveolar_sibilant_affricate_consonant
dz_u0064u033Bu007Au033B,d̻z̻,,dz̻,voiced_laminal_alveolar_sibilant_affricate_consonant
ntsh_u004Eu0074u033Bu0073u033Bu02B0,Nt̻s̻ʰ,,,
ndz_u004Eu0064u033Bu007Au033B,Nd̻z̻,,,
tch_u0074u0255u02B0,tɕʰ,,tɕʰ,aspirated_voiceless_alveolo-palatal_sibilant_affricate_consonant
ntch_u004Eu0074u0255u02B0,Ntɕʰ,,,
ndz_u004Eu0064u0291,Ndʑ,,,
tr_u0288u027D,ʈɽ,,,
trh_u0288u027Du02B0,ʈɽʰ,,,
dr_u0256u027D,ɖɽ,,,
ntrh_u004Eu0288u027Du02B0,Nʈɽʰ,,,
ndr_u004Eu0256u027D,Nɖɽ,,,
r_u027D,ɽ,,ɽ,voiced_retroflex_tap_consonant
s_u0073u032A,s̪,,s̪,voiceless_dental_sibilant_fricative_consonant
z_u007Au032A,z̪,,z̪,voiced_dental_sibilant_fricative_consonant
s_u0073u033B,s̻,,s̻,voiceless_laminal_alveolar_sibilant_fricative_consonant
z_u007Au033B,z̻,,z̻,voiced_laminal_alveolar_sibilant_fricative_consonant
z_u007Au0329,z̩,,z̩,syllabic_voiced_alveolar_sibilant_fricative_consonant
v_u0076u0329,v̩,,v̩,syllabic_voiced_labio-dental_fricative_consonant
ar_u0061u02DE,a˞,,a˞,rhotacized_unrounded_open_front_vowel
sj_u0073u02B2,sʲ,,sʲ,palatalized_voiceless_alveolar_sibilant_fricative_consonant
tj_u0074u02B2u02D0,tʲː,,tʲː,palatalized_long_voiceless_alveolar_stop_consonant
sj_u0073u02B2u02D0,sʲː,,sʲː,palatalized_long_voiceless_alveolar_sibilant_fricative_consonant
i_u0069u02D0u02D0,iːː,,iːː,ultra-long_unrounded_close_front_vowel
y_u0079u02D1,yˑ,,yˑ,mid-long_rounded_close_front_vowel
y_u0079u02D0u02D0,yːː,,yːː,ultra-long_rounded_close_front_vowel
e_u0065u02D1,eˑ,,eˑ,mid-long_unrounded_close-mid_front_vowel
e_u0065u02D0u02D0,eːː,,eːː,ultra-long_unrounded_close-mid_front_vowel
o_u00F8u02D1,øˑ,,øˑ,mid-long_rounded_close-mid_front_vowel
o_u00F8u02D0u02D0,øːː,,øːː,ultra-long_rounded_close-mid_front_vowel
ae_u00E6u02D1,æˑ,,æˑ,mid-long_unrounded_near-open_front_vowel
ae_u00E6u02D0u02D0,æːː,,æːː,ultra-long_unrounded_near-open_front_vowel
u_u0075u02D1,uˑ,,uˑ,mid-long_rounded_close_back_vowel
u_u0075u02D0u02D0,uːː,,uːː,ultra-long_rounded_close_back_vowel
u_u0264u02D1,ɤˑ,,ɤˑ,mid-long_unrounded_close-mid_back_vowel
u_u0264u02D0,ɤː,,ɤː,long_unrounded_close-mid_back_vowel
u_u0264u02D0u02D0,ɤːː,,ɤːː,ultra-long_unrounded_close-mid_back_vowel
o_u006Fu02D0u02D0,oːː,,oːː,ultra-long_rounded_close-mid_back_vowel
a_u0251u02D1,ɑˑ,,ɑˑ,mid-long_unrounded_open_back_vowel
a_u0251u02D0u02D0,ɑːː,,ɑːː,ultra-long_unrounded_open_back_vowel
ea_u0065u0251,eɑ,,eɑ,from_unrounded_close-mid_front_to_unrounded_open_back_diphthong
ia_u0069u0251,iɑ,,iɑ,from_unrounded_close_front_to_unrounded_open_back_diphthong
oa_u006Fu0251,oɑ,,oɑ,from_rounded_close-mid_back_to_unrounded_open_back_diphthong
ua_u0075u0251,uɑ,,uɑ,from_rounded_close_back_to_unrounded_open_back_diphthong
ua_u0264u0251,ɤɑ,,ɤɑ,from_unrounded_close-mid_back_to_unrounded_open_back_diphthong
oa_u00F8u0251,øɑ,,øɑ,from_rounded_close-mid_front_to_unrounded_open_back_diphthong
ya_u0079u0251,yɑ,,yɑ,from_rounded_close_front_to_unrounded_open_back_diphthong
oe_u006Fu0065,oe,,oe,from_rounded_close-mid_back_to_unrounded_close-mid_front_diphthong
ue_u0075u0065,ue,,ue,from_rounded_close_back_to_unrounded_close-mid_front_diphthong
ue_u0264u0065,ɤe,,ɤe,from_unrounded_close-mid_back_to_unrounded_close-mid_front_diphthong
aee_u00E6u0065,æe,,æe,from_unrounded_near-open_front_to_unrounded_close-mid_front_diphthong
oe_u00F8u0065,øe,,øe,from_rounded_close-mid_front_to_unrounded_close-mid_front_diphthong
ye_u0079u0065,ye,,ye,from_rounded_close_front_to_unrounded_close-mid_front_diphthong
ai_u0251u0069,ɑi,,ɑi,from_unrounded_open_back_to_unrounded_close_front_diphthong
ui_u0264u0069,ɤi,,ɤi,from_unrounded_close-mid_back_to_unrounded_close_front_diphthong
aei_u00E6u0069,æi,,æi,from_unrounded_near-open_front_to_unrounded_close_front_diphthong
oi_u00F8u0069,øi,,øi,from_rounded_close-mid_front_to_unrounded_close_front_diphthong
yi_u0079u0069,yi,,yi,from_rounded_close_front_to_unrounded_close_front_diphthong
ao_u0251u006F,ɑo,,ɑo,from_unrounded_open_back_to_rounded_close-mid_back_diphthong
io_u0069u006F,io,,io,from_unrounded_close_front_to_rounded_close-mid_back_diphthong
uo_u0075u006F,uo,,uo,from_rounded_close_back_to_rounded_close-mid_back_diphthong
uo_u0264u006F,ɤo,,ɤo,from_unrounded_close-mid_back_to_rounded_close-mid_back_diphthong
aeo_u00E6u006F,æo,,æo,from_unrounded_near-open_front_to_rounded_close-mid_back_diphthong
yo_u0079u006F,yo,,yo,from_rounded_close_front_to_rounded_close-mid_back_diphthong
au_u0251u0075,ɑu,,ɑu,from_unrounded_open_back_to_rounded_close_back_diphthong
uu_u0264u0075,ɤu,,ɤu,from_unrounded_close-mid_back_to_rounded_close_back_diphthong
aeu_u00E6u0075,æu,,æu,from_unrounded_near-open_front_to_rounded_close_back_diphthong
ai_u0250u0303u0069,ɐ̃i,,ɐ̃i,from_nasalized_unrounded_near-open_central_to_unrounded_close_front_diphthong
oi_u006Fu0303u0069,õi,,õi,from_nasalized_rounded_close-mid_back_to_unrounded_close_front_diphthong
ui_u0075u0303u0069,ũi,,ũi,from_nasalized_rounded_close_back_to_unrounded_close_front_diphthong
au_u0250u0303u0075,ɐ̃u,,ɐ̃u,from_nasalized_unrounded_near-open_central_to_rounded_close_back_diphthong
kj_u006Bu02B2,kʲ,,kʲ,palatalized_voiceless_velar_stop_consonant
a_u0252u02D0,ɒː,,ɒː,long_rounded_open_back_vowel
ei_u025Bu026A,ɛɪ,,ɛɪ,from_unrounded_open-mid_front_to_unrounded_near-close_near-front_diphthong
oey_u0153u028F,œʏ,,œʏ,from_rounded_open-mid_front_to_rounded_near-close_near-front_diphthong
eu_u025Eu028A,ɞʊ,,ɞʊ,from_rounded_open-mid_central_to_rounded_near-close_near-back_diphthong
e_u025Bu0259,ɛə,,ɛə,from_unrounded_open-mid_front_to_unrounded_mid_central_diphthong
e_u025Bu0303,ɛ̃,,ɛ̃,nasalized_unrounded_open-mid_front_vowel
ts_u0074u035Cu0073,t͜s,,ts,voiceless_alveolar_sibilant_affricate_consonant
dz_u0064u035Cu007A,d͜z,,dz,voiced_alveolar_sibilant_affricate_consonant
ii_u026Au0069,ɪi,,ɪi,from_unrounded_near-close_near-front_to_unrounded_close_front_diphthong
ei_u0065u031Eu026A,e̞ɪ,,e̞ɪ,from_unrounded_mid_front_to_unrounded_near-close_near-front_diphthong
oou_u0254u006Fu0075u0303,ɔoũ,,,
s_u0073u033A,s̺,,s̺,voiceless_apical_alveolar_sibilant_fricative_consonant
c_u0063u0327,ç,,ç,voiceless_palatal_sibilant_fricative_consonant
kj_u006Bu02B2u02BC,kʲʼ,,kʼʲ,palatalized_voiceless_velar_ejective_stop_consonant
q_u0071u02BC,qʼ,,qʼ,voiceless_uvular_ejective_stop_consonant
ts_u0074u0073u02BC,tsʼ,,tsʼ,voiceless_alveolar_ejective_sibilant_affricate_consonant
tl_u0074u026Cu02BC,tɬʼ,,tɬʼ,voiceless_alveolar_ejective_lateral_affricate_consonant
xj_u0078u02B2,xʲ,,xʲ,palatalized_voiceless_velar_fricative_consonant
xw_u0078u02B7,xʷ,,xʷ,labialized_voiceless_velar_fricative_consonant
m_u02C0u006D,ˀm,,ˀm,pre-glottalized_voiced_bilabial_nasal_consonant
n_u02C0u006E,ˀn,,ˀn,pre-glottalized_voiced_alveolar_nasal_consonant
l_u02C0u006C,ˀl,,ˀl,pre-glottalized_voiced_alveolar_lateral_approximant_consonant
j_u02C0u006A,ˀj,,ˀj,pre-glottalized_voiced_palatal_approximant_consonant
w_u02C0u0077,ˀw,,ˀw,pre-glottalized_voiced_labio-velar_approximant_consonant
fh_u0066u02B0,fʰ,,fʰ,aspirated_voiceless_labio-dental_fricative_consonant
sh_u0283u02B0,ʃʰ,,ʃʰ,aspirated_voiceless_post-alveolar_sibilant_fricative_consonant
ts_u0074u0073u033B,ts̻,,ts̻,voiceless_laminal_alveolar_sibilant_affricate_consonant
ts_u0074u0073u033A,ts̺,,ts̺,voiceless_apical_alveolar_sibilant_affricate_consonant
ch_u0063u02B0,cʰ,,cʰ,aspirated_voiceless_palatal_stop_consonant
r_u0279u0329,ɹ̩,,ɹ̩,syllabic_voiced_alveolar_approximant_consonant
m_u006Du0329,m̩,,m̩,syllabic_voiced_bilabial_nasal_consonant
n_u006Eu0339,n̹,,,
io_u0069u0254,iɔ,,iɔ,from_unrounded_close_front_to_rounded_open-mid_back_diphthong
ia_u0069u0061,ia,,ia,from_unrounded_close_front_to_unrounded_open_front_diphthong
iau_u0069u0061u0075,iau,,,
w_u026Fu0259,ɯə,,ɯə,from_unrounded_close_back_to_unrounded_mid_central_diphthong
gj_u0067u02B2,gʲ,,gʲ,palatalized_voiced_velar_stop_consonant
d_u0256,ɖ,,ɖ,voiced_retroflex_stop_consonant
th_u0288u02B0,ʈʰ,,ʈʰ,aspirated_voiceless_retroflex_stop_consonant
dh_u0256u02B1,ɖʱ,,ɖʱ,breathy_voiced_retroflex_stop_consonant
dzh_u0064u0292u02B1,dʒʱ,,dʒʱ,breathy_voiced_post-alveolar_sibilant_affricate_consonant
rh_u027Du02B1,ɽʱ,,ɽʱ,breathy_voiced_retroflex_tap_consonant
ph_u0070u02B0u02D0,pʰː,,pʰː,aspirated_long_voiceless_bilabial_stop_consonant
t_u0288u02D0,ʈː,,ʈː,long_voiceless_retroflex_stop_consonant
d_u0256u02D0,ɖː,,ɖː,long_voiced_retroflex_stop_consonant
th_u0288u02B0u02D0,ʈʰː,,ʈʰː,aspirated_long_voiceless_retroflex_stop_consonant
dh_u0256u02D0u02B1,ɖːʱ,,ɖʱː,long_breathy_voiced_retroflex_stop_consonant
tsh_u0074u0283u02B0u02D0,tʃʰː,,tʃʰː,aspirated_long_voiceless_post-alveolar_sibilant_affricate_consonant
dzh_u0064u0292u02B1u02D0,dʒʱː,,dʒʱː,long_breathy_voiced_post-alveolar_sibilant_affricate_consonant
v_u028Bu02D0,ʋː,,ʋː,long_voiced_labio-dental_approximant_consonant
_u0259u0303,ə̃,,ə̃,nasalized_unrounded_mid_central_vowel
cc_u0063u0063u0327,cç,,cç,voiceless_palatal_affricate_consonant
ts_u0074u0073u02D0,tsː,,tsː,long_voiceless_alveolar_sibilant_affricate_consonant
dz_u0064u007Au02D0,dzː,,dzː,long_voiced_alveolar_sibilant_affricate_consonant
cc_u0063u0063u0327u02D0,cçː,,cçː,long_voiceless_palatal_affricate_consonant
jj_u025Fu029Du02D0,ɟʝː,,ɟʝː,long_voiced_palatal_affricate_consonant
_u028Cu02D0,ʌː,,ʌː,long_unrounded_open-mid_back_vowel
i_u0069u0319,i̙,,i̙,retracted-tongue-root_unrounded_close_front_vowel
u_u0075u0319,u̙,,u̙,retracted-tongue-root_rounded_close_back_vowel
o_u006Fu0319,o̙,,o̙,retracted-tongue-root_rounded_close-mid_back_vowel
pg_u0070u02E0,pˠ,,pˠ,velarized_voiceless_bilabial_stop_consonant
bg_u0062u02E0,bˠ,,bˠ,velarized_voiced_bilabial_stop_consonant
pj_u0070u02B2,pʲ,,pʲ,palatalized_voiceless_bilabial_stop_consonant
bj_u0062u02B2,bʲ,,bʲ,palatalized_voiced_bilabial_stop_consonant
tg_u0074u032Au02E0,t̪ˠ,,t̪ˠ,velarized_voiceless_dental_stop_consonant
dg_u0064u032Au02E0,d̪ˠ,,d̪ˠ,velarized_voiced_dental_stop_consonant
dj_u0064u02B2,dʲ,,dʲ,palatalized_voiced_alveolar_stop_consonant
fg_u0066u02E0,fˠ,,fˠ,velarized_voiceless_labio-dental_fricative_consonant
fj_u0066u02B2,fʲ,,fʲ,palatalized_voiceless_labio-dental_fricative_consonant
vj_u0076u02B2,vʲ,,vʲ,palatalized_voiced_labio-dental_fricative_consonant
sg_u0073u02E0,sˠ,,sˠ,velarized_voiceless_alveolar_sibilant_fricative_consonant
mg_u006Du02E0,mˠ,,mˠ,velarized_voiced_bilabial_nasal_consonant
mj_u006Du02B2,mʲ,,mʲ,palatalized_voiced_bilabial_nasal_consonant
ng_u006Eu032Au02E0,n̪ˠ,,n̪ˠ,velarized_voiced_dental_nasal_consonant
rg_u027Eu02E0,ɾˠ,,ɾˠ,velarized_voiced_alveolar_tap_consonant
rj_u027Eu02B2,ɾʲ,,ɾʲ,palatalized_voiced_alveolar_tap_consonant
lg_u006Cu032Au02E0,l̪ˠ,,l̪ˠ,velarized_voiced_dental_lateral_approximant_consonant
ua_u0075u0061,ua,,ua,from_rounded_close_back_to_unrounded_open_front_diphthong
i_u0069u0330,ḭ,,ḭ,creaky_unrounded_close_front_vowel
e_u0065u0330,ḛ,,ḛ,creaky_unrounded_close-mid_front_vowel
a_u0061u0330,a̰,,a̰,creaky_unrounded_open_front_vowel
o_u006Fu0330,o̰,,o̰,creaky_rounded_close-mid_back_vowel
u_u0075u0330,ṵ,,ṵ,creaky_rounded_close_back_vowel
a_u0061u0294,aʔ,,,
i_u0069u0294,iʔ,,,
nggw_u014Bu0067u02B7,ŋgʷ,,ŋgʷ,from_voiced_velar_nasal_to_labialized_voiced_velar_stop_cluster
ts_u0288u0282,ʈʂ,,ʈʂ,voiceless_retroflex_sibilant_affricate_consonant
ts_u0288u0282u02D0,ʈʂː,,ʈʂː,long_voiceless_retroflex_sibilant_affricate_consonant
cn_u0063u006E,cn,,,
b_u03B2u02D0,βː,,βː,long_voiced_bilabial_fricative_consonant
nd_u0294u006Eu0064,ʔnd,,,
ngg_u0294u014Bu0067,ʔŋg,,,
m_u0294u006D,ʔm,,,
n_u0294u006E,ʔn,,,
r_u0294u0072u0325,ʔr̥,,,
b_u0294u03B2,ʔβ,,,
j_u0294u006A,ʔj,,,
l_u0294u006C,ʔl,,,
n_u0274,ɴ,,ɴ,voiced_uvular_nasal_consonant
tlh_u0074u026Cu02B0,tɬʰ,,tɬʰ,aspirated_voiceless_alveolar_lateral_affricate_consonant
tl_u0074u026C,tɬ,,tɬ,voiceless_alveolar_lateral_affricate_consonant
gw_u0263u02B7,ɣʷ,,ɣʷ,labialized_voiced_velar_fricative_consonant
e_u025Bu0303u02D0,ɛ̃ː,,ɛ̃ː,long_nasalized_unrounded_open-mid_front_vowel
u_u028Au02D0,ʊː,,ʊː,long_rounded_near-close_near-back_vowel
ig_u0069u02E0,iˠ,,iˠ,velarized_unrounded_close_front_vowel
ig_u026Au02E0,ɪˠ,,ɪˠ,velarized_unrounded_near-close_near-front_vowel
ag_u0061u02E0,aˠ,,aˠ,velarized_unrounded_open_front_vowel
eg_u0065u02E0,eˠ,,eˠ,velarized_unrounded_close-mid_front_vowel
eg_u025Bu02E0,ɛˠ,,ɛˠ,velarized_unrounded_open-mid_front_vowel
eg_u0065u02E0u02D0,eˠː,,eˠː,long_velarized_unrounded_close-mid_front_vowel
eg_u025Bu02E0u02D0,ɛˠː,,ɛˠː,long_velarized_unrounded_open-mid_front_vowel
b_u0294u0062,ʔb,,ʔb,from_voiceless_glottal_stop_to_voiced_bilabial_stop_cluster
d_u0294u0064,ʔd,,ʔd,from_voiceless_glottal_stop_to_voiced_alveolar_stop_cluster
_u2C71,ⱱ,,ⱱ,voiced_labio-dental_tap_consonant
i_u0268u02D0,ɨː,,ɨː,long_unrounded_close_central_vowel
i_u0268u0303,ɨ̃,,ɨ̃,nasalized_unrounded_close_central_vowel
dz_u0256u0290,ɖʐ,,ɖʐ,voiced_retroflex_sibilant_affricate_consonant
tsh_u0288u0282u02B0,ʈʂʰ,,ʈʂʰ,aspirated_voiceless_retroflex_sibilant_affricate_consonant
l_u026B,ɫ,,lˠ,velarized_voiced_alveolar_lateral_approximant_consonant
j_u029D,ʝ,,ʝ,voiced_palatal_fricative_consonant
w_u026Fu02D0,ɯː,,ɯː,long_unrounded_close_back_vowel
je_u006Au025B,jɛ,,,
j_u006Au028C,jʌ,,,
we_u0077u025B,wɛ,,,
w_u0077u028C,wʌ,,,
wi_u026Fu0069,ɯi,,ɯi,from_unrounded_close_back_to_unrounded_close_front_diphthong
tg_u0074u02E0,tˠ,,tˠ,velarized_voiceless_alveolar_stop_consonant
zg_u007Au02E0,zˠ,,zˠ,velarized_voiced_alveolar_sibilant_fricative_consonant
i_u026Au033D,ɪ̽,,ɪ̽,mid-centralized_unrounded_near-close_near-front_vowel
a_u0250u031F,ɐ̟,,ɐ̟,advanced_unrounded_near-open_central_vowel
u_u028Au033D,ʊ̽,,ʊ̽,mid-centralized_rounded_near-close_near-back_vowel
ts_u0074u02D0u0283,tːʃ,,tʃː,long_voiceless_post-alveolar_sibilant_affricate_consonant
ds_u0064u02D0u0283,dːʃ,,,
u_u0289,ʉ,,ʉ,rounded_close_central_vowel
ie_u0069u025B,iɛ,,iɛ,from_unrounded_close_front_to_unrounded_open-mid_front_diphthong
qh_u0071u02B0,qʰ,,qʰ,aspirated_voiceless_uvular_stop_consonant
n_u004E,N,,,
g_u0262,ɢ,,ɢ,voiced_uvular_stop_consonant
tsh_u0074u0282u02B0,tʂʰ,,ʈʂʰ,aspirated_voiceless_retroflex_sibilant_affricate_consonant
dz_u0064u0290,dʐ,,ɖʐ,voiced_retroflex_sibilant_affricate_consonant
ng_u014Bu0325,ŋ̥,,ŋ̊,devoiced_voiced_velar_nasal_consonant
l_u006Cu0325,l̥,,l̥,devoiced_voiced_alveolar_lateral_approximant_consonant
y_u028Eu0325,ʎ̥,,ʎ̥,devoiced_voiced_palatal_lateral_approximant_consonant
i_u0069u0324,i̤,,i̤,breathy_unrounded_close_front_vowel
i_u0069u0324u02D1,i̤ˑ,,i̤ˑ,mid-long_breathy_unrounded_close_front_vowel
i_u0069u0324u02D0,i̤ː,,i̤ː,long_breathy_unrounded_close_front_vowel
e_u0065u0324u02D1,e̤ˑ,,e̤ˑ,mid-long_breathy_unrounded_close-mid_front_vowel
e_u0065u0324u02D0,e̤ː,,e̤ː,long_breathy_unrounded_close-mid_front_vowel
e_u025Bu02D1,ɛˑ,,ɛˑ,mid-long_unrounded_open-mid_front_vowel
e_u025Bu0324,ɛ̤,,ɛ̤,breathy_unrounded_open-mid_front_vowel
e_u025Bu0324u02D1,ɛ̤ˑ,,ɛ̤ˑ,mid-long_breathy_unrounded_open-mid_front_vowel
e_u025Bu0324u02D0,ɛ̤ː,,ɛ̤ː,long_breathy_unrounded_open-mid_front_vowel
a_u0061u0324,a̤,,a̤,breathy_unrounded_open_front_vowel
a_u0061u0324u02D1,a̤ˑ,,a̤ˑ,mid-long_breathy_unrounded_open_front_vowel
a_u0061u0324u02D0,a̤ː,,a̤ː,long_breathy_unrounded_open_front_vowel
o_u0254u02D1,ɔˑ,,ɔˑ,mid-long_rounded_open-mid_back_vowel
o_u0254u0324,ɔ̤,,ɔ̤,breathy_rounded_open-mid_back_vowel
o_u0254u0324u02D1,ɔ̤ˑ,,ɔ̤ˑ,mid-long_breathy_rounded_open-mid_back_vowel
o_u0254u0324u02D0,ɔ̤ː,,ɔ̤ː,long_breathy_rounded_open-mid_back_vowel
o_u006Fu0324,o̤,,o̤,breathy_rounded_close-mid_back_vowel
o_u006Fu0324u02D1,o̤ˑ,,o̤ˑ,mid-long_breathy_rounded_close-mid_back_vowel
o_u006Fu0324u02D0,o̤ː,,o̤ː,long_breathy_rounded_close-mid_back_vowel
u_u0075u0324,ṳ,,ṳ,breathy_rounded_close_back_vowel
